seed,selection_severity,exploration_rate,arm,generation,policy,funded_rate,funded_default_rate,book_profit,explored_profit,declined_ece,declined_mean_pd,declined_base_rate,all_ece,declined_empc,declined_emp_h,diag_propensity_auc,diag_ess_ratio,diag_below_floor,diag_flagged,n_explored,explored_defaults
1080,1.0,0.05,treatment,11,model,0.6188,0.08,0.0277060414,-0.0022528786,0.1401,0.314,0.32,0.053,0.037,0.0098,0.9699,0.8625,0.2281,True,75,31
1080,1.0,0.05,frozen,0,prior,0.6,0.0171,0.0461193689,0.0,0.3691,0.0297,0.3987,0.1485,0.0503,0.0002,0.9694,0.7794,0.1737,True,0,0
1080,1.0,0.05,frozen,1,model,0.615,0.0976,0.0232368503,-0.0005653661,0.2464,0.036,0.2825,0.1471,0.0186,0.0018,0.9669,0.9042,0.0844,True,60,16
1080,1.0,0.05,frozen,2,model,0.6172,0.1025,0.0198457623,-0.000583507,0.2505,0.0356,0.2861,0.1515,0.0184,0.002,0.9664,0.8909,0.0612,True,69,15
1080,1.0,0.05,frozen,3,model,0.6218,0.1033,0.0206874626,-0.0013798159,0.2561,0.0361,0.2921,0.1533,0.0194,0.0,0.968,0.9018,0.0631,True,87,25
1080,1.0,0.05,frozen,4,model,0.6205,0.1064,0.0209176312,-0.0010216035,0.2441,0.0365,0.2806,0.1508,0.0191,0.004,0.9737,0.9089,0.1094,True,82,23
1080,1.0,0.05,frozen,5,model,0.6208,0.1015,0.0206491145,-0.0011888934,0.26,0.0359,0.296,0.1539,0.023,0.0015,0.9677,0.9021,0.0956,True,83,21
1080,1.0,0.05,frozen,6,model,0.6225,0.1,0.0228151752,-0.0012641121,0.2467,0.036,0.2828,0.1477,0.0195,0.0012,0.968,0.9064,0.0887,True,90,24
1080,1.0,0.05,frozen,7,model,0.6198,0.0944,0.0242846272,-0.0011155269,0.2306,0.0364,0.2669,0.1382,0.0134,0.0021,0.9737,0.91,0.0906,True,79,22
1080,1.0,0.05,frozen,8,model,0.6158,0.0897,0.0252873541,-0.0003448911,0.247,0.0361,0.283,0.1423,0.0195,0.0027,0.9714,0.8993,0.0825,True,63,11
1080,1.0,0.05,frozen,9,model,0.6215,0.1034,0.0204546743,-0.0012005486,0.2508,0.0365,0.2873,0.1512,0.0193,0.0023,0.9717,0.9096,0.0875,True,86,24
1080,1.0,0.05,frozen,10,model,0.6225,0.1012,0.0228736972,-0.0020314972,0.2454,0.0361,0.2815,0.1478,0.0189,0.0031,0.9659,0.9048,0.0819,True,90,26
1080,1.0,0.05,frozen,11,model,0.6208,0.1091,0.0202618063,-0.0015010582,0.238,0.0356,0.2736,0.1504,0.0176,0.0011,0.9656,0.8946,0.0744,True,83,26
1080,1.0,0.05,prior,0,prior,0.6205,0.0282,0.04427573,-0.0018436389,0.2233,0.3147,0.4012,0.074,0.0535,0.0012,0.9694,0.7794,0.1737,True,82,29
1080,1.0,0.05,prior,1,model,0.6158,0.0252,0.0452463807,-0.0010617266,0.2749,0.1285,0.3988,0.1013,0.0526,0.0001,0.9733,0.8368,0.2219,True,63,20
1080,1.0,0.05,prior,2,model,0.616,0.0219,0.0457076627,-0.0016149194,0.2372,0.2511,0.4147,0.0607,0.0568,0.0004,0.9751,0.7635,0.25,True,64,21
1080,1.0,0.05,prior,3,model,0.6228,0.0357,0.0419852889,-0.0025798017,0.1748,0.3182,0.4042,0.0549,0.0543,0.0001,0.9703,0.8347,0.1981,True,91,36
1080,1.0,0.05,prior,4,model,0.6198,0.0214,0.046378756,-0.0024521267,0.2083,0.288,0.4188,0.0647,0.0584,0.0003,0.9724,0.8026,0.1888,True,79,32
1080,1.0,0.05,prior,5,model,0.6202,0.029,0.0440490408,-0.0026397562,0.1738,0.2453,0.4141,0.0306,0.0578,0.0003,0.972,0.7699,0.1975,True,81,32
1080,1.0,0.05,prior,6,model,0.6235,0.0273,0.0445463727,-0.0026934211,0.1443,0.2594,0.4037,0.0336,0.0534,0.0003,0.9736,0.7454,0.2344,True,94,36
1080,1.0,0.05,prior,7,model,0.6228,0.0253,0.0454807226,-0.0023752802,0.1216,0.2622,0.3824,0.0147,0.0485,0.0013,0.9752,0.7694,0.2306,True,91,34
1080,1.0,0.05,prior,8,model,0.616,0.0235,0.0452806574,-0.0016820505,0.1993,0.19,0.3893,0.037,0.0482,0.0009,0.9741,0.8296,0.2263,True,64,21
1080,1.0,0.05,prior,9,model,0.6188,0.0275,0.0445736665,-0.0023239709,0.1667,0.3344,0.4092,0.0323,0.0572,0.0,0.9732,0.8349,0.2069,True,75,31
1080,1.0,0.05,prior,10,model,0.625,0.0332,0.0422895429,-0.0038741999,0.1562,0.2943,0.396,0.039,0.0507,0.0003,0.973,0.851,0.2194,True,100,40
1080,1.0,0.05,prior,11,model,0.6198,0.0307,0.043802129,-0.0024470474,0.1757,0.3606,0.4011,0.0622,0.0535,0.0001,0.9679,0.8447,0.2131,True,79,34
1096,0.2,0.0,treatment,0,prior,0.6,0.1421,0.0054612371,0.0,0.0191,0.2058,0.2238,0.0322,0.0319,0.0341,0.7937,0.9736,0.0,False,0,0
1096,0.2,0.0,treatment,1,model,0.6,0.0421,0.0399675528,0.0,0.168,0.1916,0.3488,0.0625,0.0429,0.002,0.9938,0.8897,0.3262,True,0,0
1096,0.2,0.0,treatment,2,model,0.6,0.0542,0.0351881067,0.0,0.1869,0.1789,0.3494,0.0698,0.0427,0.0025,0.991,0.9033,0.2906,True,0,0
1096,0.2,0.0,treatment,3,model,0.6,0.0587,0.0322819955,0.0,0.1183,0.2189,0.3337,0.0472,0.041,0.0051,0.9922,0.94,0.2975,True,0,0
1096,0.2,0.0,treatment,4,model,0.6,0.0413,0.0388401873,0.0,0.1831,0.1727,0.3456,0.0677,0.041,0.0015,0.9874,0.9147,0.3187,True,0,0
1096,0.2,0.0,treatment,5,model,0.6,0.0583,0.0333560113,0.0,0.1537,0.1763,0.33,0.0616,0.0415,0.0085,0.9784,0.8435,0.1981,True,0,0
1096,0.2,0.0,treatment,6,model,0.6,0.0567,0.0339982906,0.0,0.1013,0.2447,0.3231,0.0366,0.0382,0.0075,0.9887,0.8666,0.2206,True,0,0
1096,0.2,0.0,treatment,7,model,0.6,0.0537,0.0350688322,0.0,0.1986,0.1414,0.34,0.0784,0.0374,0.0019,0.9829,0.7947,0.24,True,0,0
1096,0.2,0.0,treatment,8,model,0.6,0.0642,0.031364833,0.0,0.0988,0.2478,0.335,0.0388,0.0426,0.0088,0.9921,0.9299,0.3225,True,0,0
1096,0.2,0.0,treatment,9,model,0.6,0.055,0.0348852066,0.0,0.1677,0.1785,0.3463,0.0663,0.0414,0.0019,0.9897,0.8798,0.3525,True,0,0
1096,0.2,0.0,treatment,10,model,0.6,0.0496,0.036730587,0.0,0.1941,0.1284,0.3225,0.0838,0.0368,0.0078,0.9914,0.9197,0.3162,True,0,0
1096,0.2,0.0,treatment,11,model,0.6,0.0579,0.0350193835,0.0,0.1732,0.1799,0.3531,0.0656,0.0459,0.0053,0.9909,0.9053,0.2931,True,0,0
1096,0.2,0.0,frozen,0,prior,0.6,0.1421,0.0054612371,0.0,0.0191,0.2058,0.2238,0.0322,0.0319,0.0341,0.7937,0.9736,0.0,False,0,0
1096,0.2,0.0,frozen,1,model,0.6,0.0421,0.0399675528,0.0,0.0399,0.3739,0.3488,0.0242,0.0433,0.0,0.9938,0.8897,0.3262,True,0,0
1096,0.2,0.0,frozen,2,model,0.6,0.0454,0.037744013,0.0,0.0262,0.3674,0.3625,0.0194,0.0474,0.0002,0.9965,0.9527,0.3137,True,0,0
1096,0.2,0.0,frozen,3,model,0.6,0.0379,0.0389300104,0.0,0.0291,0.365,0.365,0.0165,0.0494,0.0018,0.9954,0.9489,0.3431,True,0,0
1096,0.2,0.0,frozen,4,model,0.6,0.0367,0.0399050413,0.0,0.0482,0.3795,0.3525,0.0216,0.0455,0.003,0.9948,0.9064,0.3419,True,0,0
1096,0.2,0.0,frozen,5,model,0.6,0.0379,0.0396298314,0.0,0.0249,0.3676,0.3606,0.0149,0.0479,0.0005,0.9963,0.9558,0.3588,True,0,0
1096,0.2,0.0,frozen,6,model,0.6,0.04,0.0396574648,0.0,0.0378,0.3686,0.3481,0.0207,0.0435,0.0016,0.996,0.9481,0.3544,True,0,0
1096,0.2,0.0,frozen,7,model,0.6,0.045,0.0379045827,0.0,0.0357,0.3651,0.3531,0.0222,0.0433,0.0006,0.9943,0.9069,0.3181,True,0,0
1096,0.2,0.0,frozen,8,model,0.6,0.0446,0.037086619,0.0,0.0384,0.3538,0.3644,0.0245,0.0466,0.0002,0.9947,0.9511,0.3281,True,0,0
1096,0.2,0.0,frozen,9,model,0.6,0.0479,0.0373063783,0.0,0.0363,0.3736,0.3569,0.0248,0.0463,0.0019,0.9953,0.9461,0.3519,True,0,0
1096,0.2,0.0,frozen,10,model,0.6,0.0429,0.0381863777,0.0,0.0518,0.3642,0.3325,0.0274,0.0395,0.0022,0.9955,0.9508,0.305,True,0,0
1096,0.2,0.0,frozen,11,model,0.6,0.045,0.0386565875,0.0,0.0442,0.376,0.3725,0.0265,0.05,0.0028,0.9962,0.9452,0.3538,True,0,0
1096,0.2,0.0,prior,0,prior,0.6,0.1421,0.0054612371,0.0,0.0191,0.2058,0.2238,0.0322,0.0319,0.0341,0.7937,0.9736,0.0,False,0,0
1096,0.2,0.0,prior,1,model,0.6,0.1283,0.0092167264,0.0,0.0533,0.1896,0.2194,0.0229,0.0277,0.0302,0.7877,0.974,0.0,False,0,0
1096,0.2,0.0,prior,2,model,0.6,0.1325,0.0094385357,0.0,0.0411,0.1968,0.2319,0.0316,0.0319,0.0326,0.787,0.9714,0.0,False,0,0
1096,0.2,0.0,prior,3,model,0.6,0.1325,0.007922932,0.0,0.0399,0.1902,0.2231,0.0262,0.0293,0.0315,0.7942,0.9771,0.0,False,0,0
1096,0.2,0.0,prior,4,model,0.6,0.1171,0.015617755,0.0,0.0589,0.175,0.2319,0.0332,0.0329,0.0329,0.7896,0.9746,0.0,False,0,0
1096,0.2,0.0,prior,5,model,0.6,0.1325,0.0105985631,0.0,0.0461,0.2082,0.2188,0.0137,0.0312,0.0344,0.7935,0.9731,0.0,False,0,0
1096,0.2,0.0,prior,6,model,0.6,0.1317,0.0095222594,0.0,0.0382,0.1863,0.2106,0.0213,0.0252,0.0366,0.7948,0.9781,0.0,False,0,0
1096,0.2,0.0,prior,7,model,0.6,0.1325,0.0085798996,0.0,0.0494,0.1831,0.2219,0.0347,0.0264,0.0308,0.8022,0.9739,0.0,False,0,0
1096,0.2,0.0,prior,8,model,0.6,0.1421,0.0062157082,0.0,0.0263,0.1965,0.2181,0.0259,0.0271,0.0307,0.7848,0.9736,0.0,False,0,0
1096,0.2,0.0,prior,9,model,0.6,0.1404,0.0082708834,0.0,0.0506,0.1936,0.2181,0.0259,0.023,0.0288,0.8043,0.9776,0.0,False,0,0
1096,0.2,0.0,prior,10,model,0.6,0.1171,0.0155536672,0.0,0.0461,0.1785,0.2213,0.0269,0.0285,0.0296,0.7791,0.9782,0.0,False,0,0
1096,0.2,0.0,prior,11,model,0.6,0.1383,0.0099124567,0.0,0.0502,0.207,0.2325,0.0227,0.0303,0.03,0.7942,0.9762,0.0,False,0,0
1096,0.2,0.05,treatment,0,prior,0.6218,0.146,0.0042532778,-0.0012079593,0.0434,0.2116,0.2221,0.0244,0.0314,0.0336,0.7937,0.9736,0.0,False,87,22
1096,0.2,0.05,treatment,1,model,0.6218,0.0523,0.0371559184,-0.0020177026,0.0991,0.3651,0.3496,0.0279,0.0422,0.0031,0.9972,0.9624,0.3825,True,87,33
1096,0.2,0.05,treatment,2,model,0.618,0.0611,0.0342890129,-0.0014091249,0.1463,0.2233,0.3521,0.0538,0.0447,0.0053,0.9886,0.9105,0.3,True,72,23
1096,0.2,0.05,treatment,3,model,0.6192,0.0549,0.0343732117,-0.0017470252,0.107,0.2664,0.3539,0.0503,0.0446,0.0048,0.9862,0.9171,0.3069,True,77,23
1096,0.2,0.05,treatment,4,model,0.6192,0.0634,0.0328284415,-0.0015567752,0.1268,0.2299,0.325,0.0399,0.0419,0.0127,0.987,0.9216,0.2431,True,77,23
1096,0.2,0.05,treatment,5,model,0.6238,0.0625,0.0338474433,-0.0028084067,0.0951,0.2979,0.3402,0.0388,0.0441,0.0056,0.9906,0.8888,0.2994,True,95,38
1096,0.2,0.05,treatment,6,model,0.618,0.0578,0.034444013,-0.0013598167,0.087,0.3234,0.3338,0.0299,0.0408,0.0103,0.9788,0.9139,0.2225,True,72,22
1096,0.2,0.05,treatment,7,model,0.6192,0.0622,0.0328627152,-0.0018470061,0.1765,0.3857,0.3408,0.065,0.0412,0.0025,0.9855,0.8952,0.3,True,77,25
1096,0.2,0.05,treatment,8,model,0.6195,0.0694,0.0299205147,-0.002162245,0.119,0.2213,0.3403,0.0344,0.0407,0.0058,0.9748,0.8598,0.1812,True,78,28
1096,0.2,0.05,treatment,9,model,0.6222,0.0868,0.0257357406,-0.0020843351,0.0751,0.2705,0.3111,0.016,0.0368,0.0098,0.9566,0.8386,0.1044,True,89,33
1096,0.2,0.05,treatment,10,model,0.6172,0.0599,0.0343485563,-0.0007110605,0.1785,0.2153,0.3181,0.0702,0.038,0.0099,0.9904,0.9324,0.2931,True,69,20
1096,0.2,0.05,treatment,11,model,0.6175,0.0834,0.0282992528,-0.0016545889,0.0525,0.3172,0.3255,0.0146,0.0435,0.0086,0.9649,0.7968,0.1881,True,70,27
1096,0.2,0.05,frozen,0,prior,0.6,0.1421,0.0054612371,0.0,0.0191,0.2058,0.2238,0.0322,0.0319,0.0341,0.7937,0.9736,0.0,False,0,0
1096,0.2,0.05,frozen,1,model,0.622,0.0539,0.0378873838,-0.002080169,0.041,0.3733,0.3472,0.0242,0.0425,0.0,0.9938,0.8897,0.3262,True,88,33
1096,0.2,0.05,frozen,2,model,0.6182,0.0542,0.0364957853,-0.0012482277,0.0304,0.3669,0.3635,0.0194,0.0491,0.0002,0.9965,0.9527,0.3137,True,73,25
1096,0.2,0.05,frozen,3,model,0.6195,0.048,0.0367960676,-0.0021339428,0.0318,0.3656,0.3653,0.0165,0.0496,0.0018,0.9954,0.9489,0.3431,True,78,28
1096,0.2,0.05,frozen,4,model,0.6178,0.0473,0.0374509196,-0.0024541217,0.0487,0.379,0.3499,0.0216,0.0449,0.0029,0.9948,0.9064,0.3419,True,71,29
1096,0.2,0.05,frozen,5,model,0.6242,0.0529,0.036298006,-0.0033318254,0.0278,0.3666,0.3566,0.0149,0.047,0.0017,0.9963,0.9558,0.3588,True,97,41
1096,0.2,0.05,frozen,6,model,0.6188,0.0481,0.0382605672,-0.0013968976,0.0404,0.3694,0.3502,0.0207,0.0436,0.0002,0.996,0.9481,0.3544,True,75,23
1096,0.2,0.05,frozen,7,model,0.6198,0.0545,0.0356777186,-0.0022268641,0.0326,0.3649,0.3537,0.0222,0.0433,0.0006,0.9943,0.9069,0.3181,True,79,27
1096,0.2,0.05,frozen,8,model,0.6192,0.0557,0.0344096076,-0.0026770115,0.0403,0.3521,0.3624,0.0245,0.0462,0.0002,0.9947,0.9511,0.3281,True,77,31
1096,0.2,0.05,frozen,9,model,0.6212,0.06,0.0353099412,-0.0019964371,0.0389,0.3729,0.3545,0.0248,0.0454,0.0019,0.9953,0.9461,0.3519,True,85,34
1096,0.2,0.05,frozen,10,model,0.6165,0.0507,0.0372361601,-0.0009502176,0.0501,0.3638,0.3325,0.0274,0.0394,0.0023,0.9955,0.9508,0.305,True,66,22
1096,0.2,0.05,frozen,11,model,0.616,0.054,0.0372304751,-0.0014261124,0.0447,0.3767,0.3717,0.0265,0.05,0.0032,0.9962,0.9452,0.3538,True,64,25
1096,0.2,0.05,prior,0,prior,0.6218,0.146,0.0042532778,-0.0012079593,0.0434,0.2116,0.2221,0.0244,0.0314,0.0336,0.7937,0.9736,0.0,False,87,22
1096,0.2,0.05,prior,1,model,0.6218,0.1315,0.0088328287,-0.0003838977,0.0742,0.1604,0.2194,0.0358,0.0253,0.0297,0.7877,0.974,0.0,False,87,19
1096,0.2,0.05,prior,2,model,0.6215,0.1352,0.0089647674,-0.0004737683,0.0563,0.1869,0.2332,0.0286,0.0288,0.0272,0.787,0.9714,0.0,False,86,18
1096,0.2,0.05,prior,3,model,0.6182,0.1347,0.0073036943,-0.0006192377,0.0695,0.1605,0.224,0.0394,0.0302,0.032,0.7942,0.9771,0.0,False,73,15
1096,0.2,0.05,prior,4,model,0.62,0.1194,0.0151166989,-0.0005010562,0.1113,0.1304,0.2342,0.0552,0.0292,0.0303,0.7896,0.9746,0.0,False,80,15
1096,0.2,0.05,prior,5,model,0.6225,0.1365,0.00990946,-0.0006891031,0.0598,0.2287,0.2172,0.0304,0.0273,0.0349,0.7935,0.9731,0.0,False,90,22
1096,0.2,0.05,prior,6,model,0.6188,0.1337,0.0094290745,-9.31849e-05,0.0508,0.1704,0.2111,0.0214,0.0265,0.0341,0.7948,0.9781,0.0,False,75,15
1096,0.2,0.05,prior,7,model,0.6212,0.1352,0.0080639863,-0.0005159133,0.0526,0.2005,0.2224,0.0297,0.0251,0.029,0.8022,0.9739,0.0,False,85,18
1096,0.2,0.05,prior,8,model,0.6202,0.1443,0.005742074,-0.0004736342,0.0428,0.2096,0.2186,0.0106,0.0271,0.0298,0.7848,0.9736,0.0,False,81,17
1096,0.2,0.05,prior,9,model,0.62,0.1456,0.0073067381,-0.0009641453,0.0252,0.2378,0.2138,0.0412,0.026,0.0307,0.8043,0.9776,0.0,False,80,24
1096,0.2,0.05,prior,10,model,0.6168,0.1204,0.0152632598,-0.0002904074,0.0598,0.1607,0.2205,0.0204,0.0241,0.0295,0.7791,0.9782,0.0,False,67,16
1096,0.2,0.05,prior,11,model,0.6185,0.1407,0.0097105119,-0.0002019448,0.0518,0.1842,0.2333,0.0328,0.0273,0.0299,0.7942,0.9762,0.0,False,74,16
1096,0.4,0.0,treatment,0,prior,0.6,0.0904,0.021821093,0.0,0.0936,0.2529,0.3013,0.0322,0.0449,0.0215,0.8322,0.905,0.0031,False,0,0
1096,0.4,0.0,treatment,1,model,0.6,0.0529,0.0355640159,0.0,0.1115,0.2519,0.3325,0.0312,0.0393,0.0051,0.9871,0.9218,0.2838,True,0,0
1096,0.4,0.0,treatment,2,model,0.6,0.0512,0.0362074109,0.0,0.2214,0.1323,0.3538,0.0905,0.0422,0.0004,0.9925,0.8365,0.3137,True,0,0
1096,0.4,0.0,treatment,3,model,0.6,0.0525,0.0340858559,0.0,0.1798,0.2046,0.3431,0.0619,0.0411,0.0035,0.9872,0.9313,0.2869,True,0,0
1096,0.4,0.0,treatment,4,model,0.6,0.0558,0.0338435578,0.0,0.1403,0.2075,0.3237,0.0543,0.0408,0.0069,0.9883,0.918,0.2506,True,0,0
1096,0.4,0.0,treatment,5,model,0.6,0.0496,0.0366148682,0.0,0.2055,0.1376,0.3431,0.0782,0.0402,0.0025,0.9908,0.9239,0.315,True,0,0
1096,0.4,0.0,treatment,6,model,0.6,0.0554,0.0334384254,0.0,0.1824,0.1503,0.325,0.074,0.039,0.0072,0.9865,0.8945,0.2131,True,0,0
1096,0.4,0.0,treatment,7,model,0.6,0.055,0.0341182831,0.0,0.1575,0.1867,0.3381,0.061,0.0412,0.0061,0.9846,0.9186,0.315,True,0,0
1096,0.4,0.0,treatment,8,model,0.6,0.0483,0.0367413249,0.0,0.2338,0.1249,0.3588,0.0919,0.0419,0.0032,0.9903,0.9032,0.2737,True,0,0
1096,0.4,0.0,treatment,9,model,0.6,0.0654,0.0305184823,0.0,0.0934,0.2397,0.3306,0.0384,0.0411,0.0078,0.9877,0.9106,0.3069,True,0,0
1096,0.4,0.0,treatment,10,model,0.6,0.0525,0.0361360187,0.0,0.1888,0.13,0.3181,0.0737,0.0345,0.0042,0.9897,0.9116,0.3281,True,0,0
1096,0.4,0.0,treatment,11,model,0.6,0.0646,0.0328776235,0.0,0.1708,0.182,0.3431,0.0683,0.0425,0.0037,0.9876,0.8382,0.2687,True,0,0
1096,0.4,0.0,frozen,0,prior,0.6,0.0904,0.021821093,0.0,0.0936,0.2529,0.3013,0.0322,0.0449,0.0215,0.8322,0.905,0.0031,False,0,0
1096,0.4,0.0,frozen,1,model,0.6,0.0529,0.0355640159,0.0,0.0701,0.3267,0.3325,0.0379,0.0422,0.0071,0.9871,0.9218,0.2838,True,0,0
1096,0.4,0.0,frozen,2,model,0.6,0.0479,0.037478512,0.0,0.0939,0.3305,0.3588,0.0441,0.0483,0.0039,0.9901,0.9043,0.2944,True,0,0
1096,0.4,0.0,frozen,3,model,0.6,0.0417,0.0380135212,0.0,0.1002,0.3232,0.3594,0.0435,0.0489,0.0031,0.9887,0.898,0.2956,True,0,0
1096,0.4,0.0,frozen,4,model,0.6,0.0375,0.0397564304,0.0,0.0898,0.3314,0.3513,0.0354,0.0471,0.0052,0.9888,0.9171,0.3031,True,0,0
1096,0.4,0.0,frozen,5,model,0.6,0.0404,0.0392128151,0.0,0.087,0.3347,0.3569,0.038,0.0483,0.005,0.9877,0.8948,0.3,True,0,0
1096,0.4,0.0,frozen,6,model,0.6,0.0454,0.0377441591,0.0,0.076,0.3289,0.34,0.0365,0.0422,0.0075,0.9873,0.8946,0.2825,True,0,0
1096,0.4,0.0,frozen,7,model,0.6,0.05,0.0364417466,0.0,0.0919,0.335,0.3456,0.0448,0.0454,0.002,0.9857,0.8821,0.2931,True,0,0
1096,0.4,0.0,frozen,8,model,0.6,0.0442,0.037359843,0.0,0.1042,0.314,0.365,0.0467,0.0475,0.0036,0.9874,0.8869,0.2894,True,0,0
1096,0.4,0.0,frozen,9,model,0.6,0.055,0.0336983309,0.0,0.0714,0.3387,0.3463,0.0393,0.0463,0.0085,0.9887,0.8919,0.3119,True,0,0
1096,0.4,0.0,frozen,10,model,0.6,0.0442,0.0386706153,0.0,0.0925,0.3279,0.3306,0.0406,0.0366,0.0026,0.9887,0.8987,0.2869,True,0,0
1096,0.4,0.0,frozen,11,model,0.6,0.0475,0.037809977,0.0,0.0978,0.3402,0.3688,0.0459,0.0497,0.0051,0.9891,0.9125,0.3181,True,0,0
1096,0.4,0.0,prior,0,prior,0.6,0.0904,0.021821093,0.0,0.0936,0.2529,0.3013,0.0322,0.0449,0.0215,0.8322,0.905,0.0031,False,0,0
1096,0.4,0.0,prior,1,model,0.6,0.0813,0.0248211002,0.0,0.1319,0.1581,0.29,0.053,0.0369,0.0183,0.8338,0.9174,0.0019,False,0,0
1096,0.4,0.0,prior,2,model,0.6,0.0858,0.0242937071,0.0,0.1057,0.1974,0.3019,0.0403,0.0422,0.0172,0.8279,0.9158,0.0019,False,0,0
1096,0.4,0.0,prior,3,model,0.6,0.0825,0.0242571634,0.0,0.0918,0.2064,0.2981,0.033,0.0422,0.0183,0.8363,0.906,0.0025,False,0,0
1096,0.4,0.0,prior,4,model,0.6,0.0717,0.0299383205,0.0,0.1373,0.1627,0.3,0.0522,0.0401,0.018,0.8232,0.9091,0.0081,False,0,0
1096,0.4,0.0,prior,5,model,0.6,0.0842,0.0253600633,0.0,0.0802,0.2188,0.2913,0.0252,0.0393,0.0191,0.8329,0.9046,0.0013,False,0,0
1096,0.4,0.0,prior,6,model,0.6,0.0821,0.0260556729,0.0,0.11,0.1758,0.285,0.0446,0.0416,0.0218,0.8266,0.909,0.0013,False,0,0
1096,0.4,0.0,prior,7,model,0.6,0.08,0.0251450719,0.0,0.1188,0.1912,0.3006,0.0495,0.0438,0.021,0.8278,0.9125,0.0025,False,0,0
1096,0.4,0.0,prior,8,model,0.6,0.0963,0.0206978497,0.0,0.0926,0.2035,0.2869,0.0403,0.0392,0.0198,0.8312,0.9018,0.0025,False,0,0
1096,0.4,0.0,prior,9,model,0.6,0.0879,0.0244545275,0.0,0.1217,0.195,0.2969,0.047,0.039,0.0137,0.8327,0.9042,0.0013,False,0,0
1096,0.4,0.0,prior,10,model,0.6,0.0717,0.0297798095,0.0,0.1384,0.151,0.2894,0.0537,0.0366,0.0152,0.8269,0.9089,0.0006,False,0,0
1096,0.4,0.0,prior,11,model,0.6,0.0887,0.0252733511,0.0,0.1159,0.1988,0.3069,0.0406,0.0419,0.0159,0.8251,0.9183,0.0031,False,0,0
1096,0.4,0.05,treatment,0,prior,0.623,0.0987,0.0197467073,-0.0020743857,0.0466,0.264,0.3004,0.0382,0.0434,0.0191,0.8322,0.905,0.0031,False,92,29
1096,0.4,0.05,treatment,1,model,0.6205,0.058,0.0354122675,-0.0020620121,0.1155,0.3088,0.3393,0.028,0.039,0.0037,0.9941,0.9464,0.3544,True,82,32
1096,0.4,0.05,treatment,2,model,0.6195,0.0658,0.0323483088,-0.0010045411,0.1367,0.2549,0.3456,0.0401,0.0429,0.0062,0.962,0.7412,0.1494,True,78,20
1096,0.4,0.05,treatment,3,model,0.6178,0.0623,0.0314965561,-0.0020419201,0.1179,0.294,0.3407,0.0279,0.0434,0.0039,0.9854,0.8438,0.3119,True,71,23
1096,0.4,0.05,treatment,4,model,0.6185,0.0691,0.030031576,-0.0019362873,0.1271,0.2805,0.3152,0.0417,0.0386,0.0135,0.9755,0.8734,0.2044,True,74,25
1096,0.4,0.05,treatment,5,model,0.6252,0.0672,0.0326023652,-0.0027139078,0.0915,0.3745,0.3336,0.0448,0.0435,0.0087,0.9771,0.7805,0.2112,True,101,38
1096,0.4,0.05,treatment,6,model,0.6178,0.0607,0.0336021085,-0.0014724846,0.134,0.3388,0.329,0.0448,0.0368,0.0023,0.9757,0.7885,0.1975,True,71,23
1096,0.4,0.05,treatment,7,model,0.6208,0.0749,0.029077435,-0.0018241813,0.1052,0.3167,0.321,0.0375,0.0379,0.0108,0.9376,0.9126,0.195,True,83,25
1096,0.4,0.05,treatment,8,model,0.6202,0.0641,0.0317122205,-0.002618676,0.0473,0.3421,0.3496,0.0357,0.0408,0.003,0.9911,0.9198,0.3137,True,81,31
1096,0.4,0.05,treatment,9,model,0.6185,0.0752,0.0286415468,-0.0017540044,0.096,0.3704,0.3277,0.0692,0.0356,0.0033,0.9743,0.685,0.1963,True,74,29
1096,0.4,0.05,treatment,10,model,0.6168,0.0693,0.0316562894,-0.0009314221,0.0983,0.3299,0.3027,0.0451,0.034,0.0072,0.9868,0.8675,0.29,True,67,21
1096,0.4,0.05,treatment,11,model,0.6188,0.0711,0.031732105,-0.0014007388,0.1764,0.2242,0.3462,0.073,0.0439,0.0081,0.9816,0.8487,0.2637,True,75,27
1096,0.4,0.05,frozen,0,prior,0.6,0.0904,0.021821093,0.0,0.0936,0.2529,0.3013,0.0322,0.0449,0.0215,0.8322,0.905,0.0031,False,0,0
1096,0.4,0.05,frozen,1,model,0.619,0.0634,0.0337146742,-0.0018493417,0.0743,0.3248,0.3294,0.0379,0.0412,0.0069,0.9871,0.9218,0.2838,True,76,30
1096,0.4,0.05,frozen,2,model,0.619,0.0565,0.0358903113,-0.0015882007,0.0938,0.3292,0.3602,0.0441,0.0491,0.0039,0.9901,0.9043,0.2944,True,76,25
1096,0.4,0.05,frozen,3,model,0.619,0.0513,0.0358966551,-0.0021168661,0.0991,0.3247,0.3596,0.0435,0.0487,0.0027,0.9887,0.898,0.2956,True,76,27
1096,0.4,0.05,frozen,4,model,0.6188,0.0469,0.0378819618,-0.0018744686,0.0921,0.3304,0.3515,0.0354,0.0467,0.0046,0.9888,0.9171,0.3031,True,75,26
1096,0.4,0.05,frozen,5,model,0.6255,0.0544,0.0364802759,-0.0027325393,0.0895,0.3358,0.3551,0.038,0.0472,0.0044,0.9877,0.8948,0.3,True,102,39
1096,0.4,0.05,frozen,6,model,0.6188,0.0533,0.0363383601,-0.001405799,0.08,0.3297,0.3416,0.0365,0.0425,0.0073,0.9873,0.8946,0.2825,True,75,23
